Year,Month,Day,Site,Zone,Plot,Location,Flag_Location,Location_Notes,Longitude,Flag_Longitude,Latitude,Flag_Latitude,Quadrat_Area,Flag_Quadrat_Area,Species_Code,Shoot_Height,Flag_Shoot_Height,Flowering_Status,Plot_Disturbance,Plant_Biomass,Flag_Plant_Biomass
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,100,,0,0,7.621,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,150,,0,0,15.011,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,3,GCE3_CB3,,,-81.228997,,31.518678,,0.25,,A1,120,,0,0,10.337,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,170,,1,0,18.505,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,140,,0,0,13.376,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,140,,0,0,13.376,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,90,,0,0,6.39,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,140,,0,0,13.376,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,140,,0,0,13.376,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,50,,0,0,2.391,
2000,10,18,3,1,4,GCE3_CB4,,,-81.229033,,31.518546,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,130,,0,0,11.817,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,70,,0,0,4.197,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,30,,0,0,1.018,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,100,,0,0,7.621,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,110,,0,0,8.937,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,170,,1,0,18.505,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,175,,1,0,19.424,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,20,,0,0,0.517,
2000,10,18,3,1,5,GCE3_CB5,,,-81.229055,,31.518422,,0.25,,A1,20,,0,0,0.517,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,130,,0,0,11.817,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,110,,0,0,8.937,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,170,,1,0,18.505,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,120,,0,0,10.337,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,195,,1,0,23.277,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,160,,0,0,16.721,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,200,,0,0,24.283,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,150,,0,0,15.011,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,150,,0,0,15.011,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,200,,1,0,24.283,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,205,,1,0,25.307,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,195,,1,0,23.277,
2000,10,18,3,1,6,GCE3_CB6,,,-81.229103,,31.518307,,0.25,,A1,200,,1,0,24.283,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,160,,1,0,16.721,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,150,,1,0,15.011,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,90,,0,0,6.39,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,130,,1,0,11.817,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,120,,0,0,10.337,
2000,10,18,3,1,7,GCE3_CB7,,,-81.229197,,31.518198,,0.25,,A1,170,,1,0,18.505,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,175,,1,0,19.424,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,60,,0,0,3.244,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,130,,1,0,11.817,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,180,,1,0,20.361,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,190,,1,0,22.287,
2000,10,18,3,1,8,GCE3_CB8,,,-81.229238,,31.518161,,0.25,,A1,90,,0,0,6.39,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,14,,0,0,0.162,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,22,,0,0,0.412,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,44,,1,0,1.2,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,20,,0,0,0.338,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,20,,0,0,0.338,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,1,GCE3_MM1,,,-81.229011,,31.519592,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,22,,0,0,0.412,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,22,,0,0,0.412,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,20,,0,0,0.338,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,2,GCE3_MM2,,,-81.229065,,31.519461,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,44,,0,0,1.719,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,42,,0,0,1.562,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,46,,0,0,1.884,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,66,,1,0,2.768,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,42,,0,0,1.562,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,42,,0,0,1.562,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,3,GCE3_MM3,,,-81.229109,,31.519346,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,48,,0,0,2.057,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,13,,0,0,0.139,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,44,,0,0,1.719,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,46,,0,0,1.884,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,4,GCE3_MM4,,,-81.229288,,31.519177,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,12,,0,0,0.118,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,20,,0,0,0.338,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,32,,0,0,0.892,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,5,GCE3_MM5,,,-81.229355,,31.518991,,0.0625,,A1,14,,0,0,0.162,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,50,,0,0,2.238,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,42,,0,0,1.562,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,50,,0,0,2.238,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,12,,0,0,0.118,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,60,,0,0,3.259,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,60,,0,0,3.259,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,16,,0,0,0.214,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,24,,0,0,0.493,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,42,,0,0,1.562,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,40,,0,0,1.413,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,44,,0,0,1.719,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,44,,0,0,1.719,
2000,10,18,3,2,6,GCE3_MM6,,,-81.229364,,31.518865,,0.0625,,A1,14,,0,0,0.162,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,80,,0,0,5.899,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,44,,0,0,1.719,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,7,GCE3_MM7,,,-81.229391,,31.518753,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,20,,0,0,0.338,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,28,,0,0,0.677,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,50,,0,0,2.238,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,36,,0,0,1.137,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,38,,0,0,1.271,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,18,,0,0,0.272,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,34,,0,0,1.01,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,30,,0,0,0.781,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,26,,0,0,0.581,
2000,10,18,3,2,8,GCE3_MM8,,,-81.229451,,31.518635,,0.0625,,A1,36,,0,0,1.137,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,160,,0,0,18.312,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,130,,0,0,12.42,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,170,,0,0,20.511,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,150,,1,0,16.23,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,170,,0,0,20.511,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,140,,0,0,14.266,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,60,,0,0,2.925,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,40,,0,0,1.371,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,40,,0,0,1.371,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,50,,0,0,2.08,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,180,,1,0,22.824,
2000,10,10,4,1,1,GCE4_CB1,,,-81.365498,,31.451676,,0.25,,A1,200,,1,0,27.795,
